APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-T1084-XL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,XL,132,21%,0,$49.81,"$6,574.92",21%
DEFTONES-T1084-XXL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,2XL,77,12%,0,$49.81,"$3,835.37",12%
SUBTOTAL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,"",631,9%,0,$49.81,"$31,430.11",8%

DEFTONES-T1085-S,Silhouette t-shirt,T-Shirt,U,S,33,14%,0,$49.81,"$1,643.73",14%
DEFTONES-T1085-M,Silhouette t-shirt,T-Shirt,U,M,78,33%,0,$49.81,"$3,885.18",33%
DEFTONES-T1085-L,Silhouette t-shirt,T-Shirt,U,L,55,23%,0,$49.81,"$2,739.55",23%
DEFTONES-T1085-XL,Silhouette t-shirt,T-Shirt,U,XL,53,22%,0,$49.81,"$2,639.93",22%
DEFTONES-T1085-XXL,Silhouette t-shirt,T-Shirt,U,2XL,17,7%,0,$49.81,$846.77,7%
SUBTOTAL,Silhouette t-shirt,T-Shirt,U,"",236,4%,0,$49.81,"$11,755.16",3%

DEFTONES-T1087-S,"WHITE, WIRES T-SHIRT",T-Shirt,U,S,16,10%,0,$49.81,$796.96,10%
DEFTONES-T1087-M,"WHITE, WIRES T-SHIRT",T-Shirt,U,M,47,29%,0,$49.81,"$2,341.07",29%
DEFTONES-T1087-L,"WHITE, WIRES T-SHIRT",T-Shirt,U,L,51,31%,0,$49.81,"$2,540.31",31%
DEFTONES-T1087-XL,"WHITE, WIRES T-SHIRT",T-Shirt,U,XL,37,23%,0,$49.81,"$1,842.97",23%
DEFTONES-T1087-XXL,"WHITE, WIRES T-SHIRT",T-Shirt,U,2XL,11,7%,0,$49.81,$547.91,7%
SUBTOTAL,"WHITE, WIRES T-SHIRT",T-Shirt,U,"",162,2%,0,$49.81,"$8,069.22",2%

DEFTONES-T1088-S,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,S,75,20%,0,$49.81,"$3,735.75",20%
DEFTONES-T1088-M,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,M,105,29%,0,$49.81,"$5,230.05",29%
DEFTONES-T1088-L,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,L,74,20%,0,$49.81,"$3,685.94",20%
DEFTONES-T1088-XL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,XL,92,25%,0,$49.81,"$4,582.52",25%
DEFTONES-T1088-XXL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,2XL,20,5%,0,$49.81,$996.20,5%
SUBTOTAL,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,"",366,5%,0,$49.81,"$18,230.46",5%

DEFTONES-T10846-S,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,S,57,11%,0,$49.81,"$2,839.17",11%
DEFTONES-T10846-M,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,M,144,28%,0,$49.81,"$7,172.64",28%
DEFTONES-T10846-L,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,L,166,32%,0,$49.81,"$8,268.46",32%
DEFTONES-T10846-XL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,XL,97,19%,0,$49.81,"$4,831.57",19%
DEFTONES-T10846-XXL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,2XL,50,10%,0,$49.81,"$2,490.50",10%
SUBTOTAL,"PIGMENT BLACK, PRIVATE MUSIC MANNEQUIN T-SHIRT",T-Shirt,U,"",514,8%,0,$49.81,"$25,602.34",7%

DEFTONES-T1089-S,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,S,11,10%,0,$49.81,$547.91,10%
DEFTONES-T1089-M,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,M,26,23%,0,$49.81,"$1,295.06",23%
DEFTONES-T1089-L,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,L,49,43%,0,$49.81,"$2,440.69",43%
DEFTONES-T1089-XL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,XL,23,20%,0,$49.81,"$1,145.63",20%
DEFTONES-T1089-XXL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,2XL,6,5%,0,$49.81,$298.86,5%
SUBTOTAL,"SOLID PINK BLEND, LADIES SWORD CROP",T-Shirt,F,"",115,2%,0,$49.81,"$5,728.15",2%

DEFTONES-LS1016-S,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,S,17,15%,0,$77.48,"$1,317.16",15%
DEFTONES-LS1016-M,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,M,39,35%,0,$77.48,"$3,021.72",35%
DEFTONES-LS1016-L,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,L,27,24%,0,$77.48,"$2,091.96",24%
DEFTONES-LS1016-XL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,XL,16,14%,0,$77.48,"$1,239.68",14%
DEFTONES-LS1016-XXL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,2XL,12,11%,0,$77.48,$929.76,11%
SUBTOTAL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,"",111,2%,0,$77.48,"$8,600.28",2%

DEFTONES-SHORTS1005-S,deftones snake shorts ,Shorts,U,S,14,14%,0,$66.41,$929.74,14%
DEFTONES-SHORTS1005-M,deftones snake shorts ,Shorts,U,M,24,24%,0,$66.41,"$1,593.84",24%
DEFTONES-SHORTS1005-L,deftones snake shorts ,Shorts,U,L,37,37%,0,$66.41,"$2,457.17",37%
DEFTONES-SHORTS1005-XL,deftones snake shorts ,Shorts,U,XL,21,21%,0,$66.41,"$1,394.61",21%
DEFTONES-SHORTS1005-XXL,deftones snake shorts ,Shorts,U,2XL,4,4%,0,$66.41,$265.64,4%
SUBTOTAL,deftones snake shorts ,Shorts,U,"",100,1%,0,$66.41,"$6,641.00",2%

DEFTONES-HOOD1033-S,north america leg 2 tour hoodie,Pullover Hoodie,U,S,56,9%,0,$88.54,"$4,958.24",9%
DEFTONES-HOOD1033-M,north america leg 2 tour hoodie,Pullover Hoodie,U,M,150,25%,0,$88.54,"$13,281.00",25%
DEFTONES-HOOD1033-L,north america leg 2 tour hoodie,Pullover Hoodie,U,L,197,32%,0,$88.54,"$17,442.38",32%
DEFTONES-HOOD1033-XL,north america leg 2 tour hoodie,Pullover Hoodie,U,XL,135,22%,0,$88.54,"$11,952.90",22%
DEFTONES-HOOD1033-XXL,north america leg 2 tour hoodie,Pullover Hoodie,U,2XL,73,12%,0,$88.54,"$6,463.42",12%
SUBTOTAL,north america leg 2 tour hoodie,Pullover Hoodie,U,"",611,9%,0,$88.54,"$54,097.94",14%

DEFTONES-HOOD1032-S,"BLACK, WIRES HOODIE",Pullover Hoodie,U,S,21,12%,0,$88.54,"$1,859.34",12%
DEFTONES-HOOD1032-M,"BLACK, WIRES HOODIE",Pullover Hoodie,U,M,38,21%,0,$88.54,"$3,364.52",21%
DEFTONES-HOOD1032-L,"BLACK, WIRES HOODIE",Pullover Hoodie,U,L,46,26%,0,$88.54,"$4,072.84",26%
DEFTONES-HOOD1032-XL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,XL,56,31%,0,$88.54,"$4,958.24",31%
DEFTONES-HOOD1032-XXL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,2XL,17,10%,0,$88.54,"$1,505.18",10%
SUBTOTAL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,"",178,3%,0,$88.54,"$15,760.12",4%

DEFTONES-HOOD1027-S,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,S,65,13%,0,$88.54,"$5,755.10",13%
DEFTONES-HOOD1027-M,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,M,128,26%,0,$88.54,"$11,333.12",26%
DEFTONES-HOOD1027-L,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,L,162,33%,0,$88.54,"$14,343.48",33%
DEFTONES-HOOD1027-XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,XL,91,19%,0,$88.54,"$8,057.14",19%
DEFTONES-HOOD1027-XXL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,2XL,45,9%,0,$88.54,"$3,984.30",9%
DEFTONES-HOOD1027-3XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,"",491,7%,0,$88.54,"$43,473.14",11%

DEFTONES-HAT1003,DEFTONES black 2025 side rose hat,Hat,U,One-Size,190,100%,0,$49.81,"$9,463.90",100%
SUBTOTAL,DEFTONES black 2025 side rose hat,Hat,U,"",190,3%,0,$49.81,"$9,463.90",2%

TOTAL APPAREL,"","","","",6073,90%,0,"","$356,801.90",94%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-POSTER1027,Tour poster leg two silver deftones ,Poster,"",,329,5%,1,$44.27,"$14,564.83",4%
DEFTONES-ACC1046,Skulls & Roses Tote ,Bag,"",,95,1%,0,$38.74,"$3,680.30",1%
DEFTONES-ACC1045,Skull & Roses Pin Set ,Pin,"",,127,2%,0,$22.14,"$2,811.78",1%
DEFTONES-ACC1047,2025 Tour Patch Set ,Patch,"",,71,1%,0,$16.60,"$1,178.60",0%

TOTAL OTHER,"","","","",622,9%,1,"","$22,235.51",6%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-VIN1015,Private Music Clear Vinyl,Vinyl,"",,17,0%,0,$33.20,$564.40,0%

TOTAL MUSIC,"","","","",17,0%,0,"",$564.40,0%

GRAND TOTAL,"","","","",6712,"",1,"","$379,601.81"
