APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
AIRS-T1017-S,Balloon Arch Tee,T-Shirt,U,S,12,14%,0,$39.84,$478.03,14%
AIRS-T1017-M,Balloon Arch Tee,T-Shirt,U,M,23,28%,0,$39.84,$916.23,28%
AIRS-T1017-L,Balloon Arch Tee,T-Shirt,U,L,20,24%,0,$39.84,$796.72,24%
AIRS-T1017-XL,Balloon Arch Tee,T-Shirt,U,XL,14,17%,0,$39.84,$557.71,17%
AIRS-T1017-XXL,Balloon Arch Tee,T-Shirt,U,2XL,10,12%,0,$39.84,$398.36,12%
AIRS-T1017-3XL,Balloon Arch Tee,T-Shirt,U,3XL,4,5%,0,$39.84,$159.34,5%
SUBTOTAL,Balloon Arch Tee,T-Shirt,U,"",83,25%,0,$39.84,"$3,306.40",27%

AIRS-T1018-S,Jazzy Balloon Tee,T-Shirt,U,S,2,6%,0,$39.84,$79.67,6%
AIRS-T1018-M,Jazzy Balloon Tee,T-Shirt,U,M,8,26%,0,$39.84,$318.69,26%
AIRS-T1018-L,Jazzy Balloon Tee,T-Shirt,U,L,7,23%,0,$39.84,$278.85,23%
AIRS-T1018-XL,Jazzy Balloon Tee,T-Shirt,U,XL,5,16%,0,$39.84,$199.18,16%
AIRS-T1018-XXL,Jazzy Balloon Tee,T-Shirt,U,2XL,9,29%,0,$39.84,$358.53,29%
AIRS-T1018-3XL,Jazzy Balloon Tee,T-Shirt,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Jazzy Balloon Tee,T-Shirt,U,"",31,9%,0,$39.84,"$1,234.92",10%

AIRS-T1010-S,Est. 1975 Guitar T-Shirt,T-Shirt,M,S,5,7%,0,$39.84,$199.18,7%
AIRS-T1010-M,Est. 1975 Guitar T-Shirt,T-Shirt,M,M,14,20%,0,$39.84,$557.71,20%
AIRS-T1010-L,Est. 1975 Guitar T-Shirt,T-Shirt,M,L,24,35%,0,$39.84,$956.07,35%
AIRS-T1010-XL,Est. 1975 Guitar T-Shirt,T-Shirt,M,XL,19,28%,0,$39.84,$756.89,28%
AIRS-T1010-XXL,Est. 1975 Guitar T-Shirt,T-Shirt,M,2XL,7,10%,0,$39.84,$278.85,10%
AIRS-T1010-3XL,Est. 1975 Guitar T-Shirt,T-Shirt,M,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Est. 1975 Guitar T-Shirt,T-Shirt,M,"",69,21%,0,$39.84,"$2,748.70",23%

AIRS-T1016-S,Women's V-Neck T-Shirt,T-Shirt,F,S,4,11%,0,$39.84,$159.34,11%
AIRS-T1016-M,Women's V-Neck T-Shirt,T-Shirt,F,M,7,18%,0,$39.84,$278.85,18%
AIRS-T1016-L,Women's V-Neck T-Shirt,T-Shirt,F,L,9,24%,0,$39.84,$358.53,24%
AIRS-T1016-XL,Women's V-Neck T-Shirt,T-Shirt,F,XL,10,26%,0,$39.84,$398.36,26%
AIRS-T1016-XXL,Women's V-Neck T-Shirt,T-Shirt,F,2XL,8,21%,0,$39.84,$318.69,21%
SUBTOTAL,Women's V-Neck T-Shirt,T-Shirt,F,"",38,11%,0,$39.84,"$1,513.77",12%

AIRS-TOUR-HOOD1003-S,Balloon Arch Hoodie,Sweatshirt,U,S,5,17%,0,$65.19,$325.93,17%
AIRS-TOUR-HOOD1003-M,Balloon Arch Hoodie,Sweatshirt,U,M,4,13%,0,$65.19,$260.75,13%
AIRS-TOUR-HOOD1003-L,Balloon Arch Hoodie,Sweatshirt,U,L,5,17%,0,$65.19,$325.93,17%
AIRS-TOUR-HOOD1003-XL,Balloon Arch Hoodie,Sweatshirt,U,XL,10,33%,0,$65.19,$651.86,33%
AIRS-TOUR-HOOD1003-XXL,Balloon Arch Hoodie,Sweatshirt,U,2XL,4,13%,0,$65.19,$260.75,13%
AIRS-TOUR-HOOD1003-3XL,Balloon Arch Hoodie,Sweatshirt,U,3XL,2,7%,0,$65.19,$130.37,7%
SUBTOTAL,Balloon Arch Hoodie,Sweatshirt,U,"",30,9%,0,$65.19,"$1,955.59",16%

TOTAL APPAREL,"","","","",251,75%,0,"","$10,759.39",88%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
AIRS-ACC1008,Distressed Logo Tote,Bag,"",,46,14%,0,$21.73,$999.53,8%
AIRS-ACC1009,Jazzy Balloon Magnet,Magnet,"",,38,11%,0,$10.86,$412.85,3%

TOTAL OTHER,"","","","",84,25%,0,"","$1,412.37",12%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total

TOTAL MUSIC,"","","","",0,0%,0,"",$0.00,0%

GRAND TOTAL,"","","","",335,"",0,"","$12,171.76"
