APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
AIRS-JACK1001-M,50th Anniversary Denim Jacket,Jacket,U,M,2,29%,0,$150.00,$300.00,29%
AIRS-JACK1001-L,50th Anniversary Denim Jacket,Jacket,U,L,5,71%,0,$150.00,$750.00,71%
AIRS-JACK1001-XL,50th Anniversary Denim Jacket,Jacket,U,XL,0,0%,0,$0.00,$0.00,0%
AIRS-JACK1001-XXL,50th Anniversary Denim Jacket,Jacket,U,2XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,50th Anniversary Denim Jacket,Jacket,U,"",7,6%,0,$150.00,"$1,050.00",19%

TOTAL APPAREL,"","","","",92,79%,3,"","$4,905.00",91%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
AIRS-ACC1008,Distressed Logo Tote,Bag,"",,13,11%,1,$30.00,$390.00,7%
AIRS-ACC1009,Jazzy Balloon Magnet,Magnet,"",,6,5%,0,$10.00,$60.00,1%
AIRS-TOUR-ACC1001,Red Logo Lanyards '24,Lanyard,"",,5,4%,0,$10.00,$50.00,1%

TOTAL OTHER,"","","","",24,21%,1,"",$500.00,9%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total

TOTAL MUSIC,"","","","",0,0%,0,"",$0.00,0%

GRAND TOTAL,"","","","",116,"",4,"","$5,405.00"
