APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-T1081-S,North america leg 2 tour t-shirt,T-Shirt,U,S,96,8%,0,$43.37,"$4,163.37",8%
DEFTONES-T1081-M,North america leg 2 tour t-shirt,T-Shirt,U,M,257,22%,0,$43.37,"$11,145.68",22%
DEFTONES-T1081-L,North america leg 2 tour t-shirt,T-Shirt,U,L,366,32%,0,$43.37,"$15,872.84",32%
DEFTONES-T1081-XL,North america leg 2 tour t-shirt,T-Shirt,U,XL,310,27%,0,$43.37,"$13,444.21",27%
DEFTONES-T1081-XXL,North america leg 2 tour t-shirt,T-Shirt,U,2XL,130,11%,0,$43.37,"$5,637.89",11%
SUBTOTAL,North america leg 2 tour t-shirt,T-Shirt,U,"",1159,23%,0,$43.37,"$50,264.00",20%

DEFTONES-T1082-S,"KHAKI, SCORPION TEE	",T-Shirt,U,S,44,9%,0,$43.37,"$1,908.21",9%
DEFTONES-T1082-M,"KHAKI, SCORPION TEE	",T-Shirt,U,M,119,25%,0,$43.37,"$5,160.84",25%
DEFTONES-T1082-L,"KHAKI, SCORPION TEE	",T-Shirt,U,L,168,35%,0,$43.37,"$7,285.89",35%
DEFTONES-T1082-XL,"KHAKI, SCORPION TEE	",T-Shirt,U,XL,95,20%,0,$43.37,"$4,120.00",20%
DEFTONES-T1082-XXL,"KHAKI, SCORPION TEE	",T-Shirt,U,2XL,59,12%,0,$43.37,"$2,558.74",12%
SUBTOTAL,"KHAKI, SCORPION TEE	",T-Shirt,U,"",485,9%,0,$43.37,"$21,033.68",8%

DEFTONES-T1083-S,Band photo t-shirt,T-Shirt,U,S,9,12%,0,$43.37,$390.32,12%
DEFTONES-T1083-M,Band photo t-shirt,T-Shirt,U,M,15,19%,0,$43.37,$650.53,19%
DEFTONES-T1083-L,Band photo t-shirt,T-Shirt,U,L,28,36%,0,$43.37,"$1,214.32",36%
DEFTONES-T1083-XL,Band photo t-shirt,T-Shirt,U,XL,9,12%,0,$43.37,$390.32,12%
DEFTONES-T1083-XXL,Band photo t-shirt,T-Shirt,U,2XL,17,22%,0,$43.37,$737.26,22%
SUBTOTAL,Band photo t-shirt,T-Shirt,U,"",78,2%,0,$43.37,"$3,382.74",1%

