APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-T1081-S,North america leg 2 tour t-shirt,T-Shirt,U,S,152,12%,1,$45.00,"$6,840.00",12%
DEFTONES-T1081-M,North america leg 2 tour t-shirt,T-Shirt,U,M,336,26%,0,$45.00,"$15,120.00",26%
DEFTONES-T1081-L,North america leg 2 tour t-shirt,T-Shirt,U,L,368,29%,0,$45.00,"$16,560.00",29%
DEFTONES-T1081-XL,North america leg 2 tour t-shirt,T-Shirt,U,XL,268,21%,0,$45.00,"$12,060.00",21%
DEFTONES-T1081-XXL,North america leg 2 tour t-shirt,T-Shirt,U,2XL,164,13%,0,$45.00,"$7,380.00",13%
SUBTOTAL,North america leg 2 tour t-shirt,T-Shirt,U,"",1288,24%,1,$45.00,"$57,960.00",21%

DEFTONES-T1082-S,"KHAKI, SCORPION TEE	",T-Shirt,U,S,61,12%,1,$45.00,"$2,745.00",12%
DEFTONES-T1082-M,"KHAKI, SCORPION TEE	",T-Shirt,U,M,143,27%,0,$45.00,"$6,435.00",27%
DEFTONES-T1082-L,"KHAKI, SCORPION TEE	",T-Shirt,U,L,180,34%,0,$45.00,"$8,100.00",34%
DEFTONES-T1082-XL,"KHAKI, SCORPION TEE	",T-Shirt,U,XL,141,27%,0,$45.00,"$6,345.00",27%
DEFTONES-T1082-XXL,"KHAKI, SCORPION TEE	",T-Shirt,U,2XL,5,1%,0,$45.00,$225.00,1%
SUBTOTAL,"KHAKI, SCORPION TEE	",T-Shirt,U,"",530,10%,1,$45.00,"$23,850.00",9%

DEFTONES-T1083-S,Band photo t-shirt,T-Shirt,U,S,17,11%,0,$45.00,$765.00,11%
DEFTONES-T1083-M,Band photo t-shirt,T-Shirt,U,M,32,20%,0,$45.00,"$1,440.00",20%
DEFTONES-T1083-L,Band photo t-shirt,T-Shirt,U,L,51,32%,0,$45.00,"$2,295.00",32%
DEFTONES-T1083-XL,Band photo t-shirt,T-Shirt,U,XL,34,21%,0,$45.00,"$1,530.00",21%
DEFTONES-T1083-XXL,Band photo t-shirt,T-Shirt,U,2XL,25,16%,0,$45.00,"$1,125.00",16%
SUBTOTAL,Band photo t-shirt,T-Shirt,U,"",159,3%,0,$45.00,"$7,155.00",3%

DEFTONES-T1084-S,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,S,68,13%,0,$45.00,"$3,060.00",13%
DEFTONES-T1084-M,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,M,100,19%,0,$45.00,"$4,500.00",19%
DEFTONES-T1084-L,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,L,171,33%,0,$45.00,"$7,695.00",33%
DEFTONES-T1084-XL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,XL,168,32%,0,$45.00,"$7,560.00",32%
DEFTONES-T1084-XXL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,2XL,18,3%,0,$45.00,$810.00,3%
SUBTOTAL,"PEPPER, SNAKE LOGO TEE	",T-Shirt,U,"",525,10%,0,$45.00,"$23,625.00",9%

DEFTONES-T1085-S,Silhouette t-shirt,T-Shirt,U,S,15,8%,0,$45.00,$675.00,8%
DEFTONES-T1085-M,Silhouette t-shirt,T-Shirt,U,M,42,23%,0,$45.00,"$1,890.00",23%
DEFTONES-T1085-L,Silhouette t-shirt,T-Shirt,U,L,73,39%,0,$45.00,"$3,285.00",39%
DEFTONES-T1085-XL,Silhouette t-shirt,T-Shirt,U,XL,36,19%,0,$45.00,"$1,620.00",19%
DEFTONES-T1085-XXL,Silhouette t-shirt,T-Shirt,U,2XL,20,11%,0,$45.00,$900.00,11%
SUBTOTAL,Silhouette t-shirt,T-Shirt,U,"",186,3%,0,$45.00,"$8,370.00",3%

DEFTONES-T1087-S,"WHITE, WIRES T-SHIRT",T-Shirt,U,S,16,14%,0,$45.00,$720.00,14%
DEFTONES-T1087-M,"WHITE, WIRES T-SHIRT",T-Shirt,U,M,39,33%,0,$45.00,"$1,755.00",33%
DEFTONES-T1087-L,"WHITE, WIRES T-SHIRT",T-Shirt,U,L,30,26%,0,$45.00,"$1,350.00",26%
DEFTONES-T1087-XL,"WHITE, WIRES T-SHIRT",T-Shirt,U,XL,23,20%,0,$45.00,"$1,035.00",20%
DEFTONES-T1087-XXL,"WHITE, WIRES T-SHIRT",T-Shirt,U,2XL,9,8%,0,$45.00,$405.00,8%
SUBTOTAL,"WHITE, WIRES T-SHIRT",T-Shirt,U,"",117,2%,0,$45.00,"$5,265.00",2%

DEFTONES-T1088-S,"WHITE, EYES TRACKLIST T-SHIRT",T-Shirt,U,S,65,23%,1,$45.00,"$2,925.00",23%
