APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
JELROL-T10079-S,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,S,94,12%,0,$50.72,"$4,767.68",12%
JELROL-T10079-M,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,M,152,19%,0,$50.72,"$7,709.44",19%
JELROL-T10079-L,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,L,182,23%,0,$50.72,"$9,231.04",23%
JELROL-T10079-XL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,XL,187,24%,0,$50.72,"$9,484.64",24%
JELROL-T10079-XXL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,2XL,112,14%,0,$50.72,"$5,680.64",14%
JELROL-T10079-3XL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,3XL,67,8%,0,$50.72,"$3,398.24",8%
SUBTOTAL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,"",794,32%,0,$50.72,"$40,271.68",33%

JELROL-T10080-S,Beautifully Broken Face Tee,T-Shirt,U,S,33,10%,0,$50.72,"$1,673.76",10%
JELROL-T10080-M,Beautifully Broken Face Tee,T-Shirt,U,M,61,18%,0,$50.72,"$3,093.92",18%
JELROL-T10080-L,Beautifully Broken Face Tee,T-Shirt,U,L,94,27%,0,$50.72,"$4,767.68",27%
JELROL-T10080-XL,Beautifully Broken Face Tee,T-Shirt,U,XL,80,23%,0,$50.72,"$4,057.60",23%
JELROL-T10080-XXL,Beautifully Broken Face Tee,T-Shirt,U,2XL,48,14%,0,$50.72,"$2,434.56",14%
JELROL-T10080-3XL,Beautifully Broken Face Tee,T-Shirt,U,3XL,27,8%,0,$50.72,"$1,369.44",8%
SUBTOTAL,Beautifully Broken Face Tee,T-Shirt,U,"",343,14%,0,$50.72,"$17,396.96",14%

JELROL-T10081-S,DREAMS DONT DIE TEE,T-Shirt,U,S,32,10%,2,$50.72,"$1,623.04",10%
JELROL-T10081-M,DREAMS DONT DIE TEE,T-Shirt,U,M,84,27%,0,$50.72,"$4,260.48",27%
JELROL-T10081-L,DREAMS DONT DIE TEE,T-Shirt,U,L,94,31%,0,$50.72,"$4,767.68",31%
JELROL-T10081-XL,DREAMS DONT DIE TEE,T-Shirt,U,XL,85,28%,0,$50.72,"$4,311.20",28%
JELROL-T10081-XXL,DREAMS DONT DIE TEE,T-Shirt,U,2XL,13,4%,0,$50.72,$659.36,4%
JELROL-T10081-3XL,DREAMS DONT DIE TEE,T-Shirt,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,DREAMS DONT DIE TEE,T-Shirt,U,"",308,13%,2,$50.72,"$15,621.76",13%

JELROL-T10082-S,EAGLE TEE,T-Shirt,U,S,35,11%,0,$50.72,"$1,775.20",11%
JELROL-T10082-M,EAGLE TEE,T-Shirt,U,M,79,24%,0,$50.72,"$4,006.88",24%
JELROL-T10082-L,EAGLE TEE,T-Shirt,U,L,99,31%,0,$50.72,"$5,021.28",31%
JELROL-T10082-XL,EAGLE TEE,T-Shirt,U,XL,62,19%,0,$50.72,"$3,144.64",19%
JELROL-T10082-XXL,EAGLE TEE,T-Shirt,U,2XL,44,14%,0,$50.72,"$2,231.68",14%
JELROL-T10082-3XL,EAGLE TEE,T-Shirt,U,3XL,4,1%,0,$50.72,$202.88,1%
SUBTOTAL,EAGLE TEE,T-Shirt,U,"",323,13%,0,$50.72,"$16,382.56",13%

JELROL-TOUR-T1014-S,I'm Not Okay Tee,T-Shirt,U,S,0,0%,0,$0.00,$0.00,0%
JELROL-TOUR-T1014-M,I'm Not Okay Tee,T-Shirt,U,M,0,0%,0,$0.00,$0.00,0%
JELROL-TOUR-T1014-L,I'm Not Okay Tee,T-Shirt,U,L,0,0%,0,$0.00,$0.00,0%
JELROL-TOUR-T1014-XL,I'm Not Okay Tee,T-Shirt,U,XL,0,0%,0,$0.00,$0.00,0%
JELROL-TOUR-T1014-XXL,I'm Not Okay Tee,T-Shirt,U,2XL,0,0%,0,$0.00,$0.00,0%
JELROL-TOUR-T1014-3XL,I'm Not Okay Tee,T-Shirt,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,I'm Not Okay Tee,T-Shirt,U,"",0,0%,0,$0.00,$0.00,0%

JELROL-TOUR-HOOD1002-S,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"",S,17,9%,0,$111.35,"$1,892.95",9%
JELROL-TOUR-HOOD1002-M,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"",M,23,12%,0,$111.35,"$2,561.05",12%
JELROL-TOUR-HOOD1002-L,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"",L,68,36%,0,$111.35,"$7,571.80",36%
JELROL-TOUR-HOOD1002-XL,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"",XL,45,24%,0,$111.35,"$5,010.75",24%
JELROL-TOUR-HOOD1002-XXL,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"",2XL,35,19%,1,$111.35,"$3,897.25",19%
JELROL-TOUR-HOOD1002-3XL,"BLACK, ANARCHY SKULL HOODIE 25'",Pullover Hoodie,"",3XL,0,0%,0,$0.00,$0.00,0%
