APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
JELROL-T10079-S,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,S,138,8%,0,$50.09,"$6,912.42",8%
JELROL-T10079-M,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,M,284,17%,0,$50.09,"$14,225.56",17%
JELROL-T10079-L,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,L,429,26%,0,$50.09,"$21,488.61",26%
JELROL-T10079-XL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,XL,409,25%,0,$50.09,"$20,486.81",25%
JELROL-T10079-XXL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,2XL,242,15%,0,$50.09,"$12,121.78",15%
JELROL-T10079-3XL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,3XL,132,8%,0,$50.09,"$6,611.88",8%
SUBTOTAL,BEAUTIFULLY BROKEN SINGING TEE,T-Shirt,U,"",1634,29%,0,$50.09,"$81,847.06",30%

JELROL-T10080-S,Beautifully Broken Face Tee,T-Shirt,U,S,119,9%,0,$50.09,"$5,960.71",9%
JELROL-T10080-M,Beautifully Broken Face Tee,T-Shirt,U,M,258,20%,0,$50.09,"$12,923.22",20%
JELROL-T10080-L,Beautifully Broken Face Tee,T-Shirt,U,L,318,25%,0,$50.09,"$15,928.62",25%
JELROL-T10080-XL,Beautifully Broken Face Tee,T-Shirt,U,XL,310,25%,2,$50.09,"$15,527.90",25%
JELROL-T10080-XXL,Beautifully Broken Face Tee,T-Shirt,U,2XL,125,10%,0,$50.09,"$6,261.25",10%
JELROL-T10080-3XL,Beautifully Broken Face Tee,T-Shirt,U,3XL,134,11%,0,$50.09,"$6,712.06",11%
SUBTOTAL,Beautifully Broken Face Tee,T-Shirt,U,"",1264,22%,2,$50.09,"$63,313.76",23%

JELROL-T10081-S,DREAMS DONT DIE TEE,T-Shirt,U,S,163,21%,0,$50.09,"$8,164.67",21%
JELROL-T10081-M,DREAMS DONT DIE TEE,T-Shirt,U,M,180,23%,0,$50.09,"$9,016.20",23%
JELROL-T10081-L,DREAMS DONT DIE TEE,T-Shirt,U,L,144,19%,0,$50.09,"$7,212.96",19%
JELROL-T10081-XL,DREAMS DONT DIE TEE,T-Shirt,U,XL,144,19%,0,$50.09,"$7,212.96",19%
JELROL-T10081-XXL,DREAMS DONT DIE TEE,T-Shirt,U,2XL,82,11%,0,$50.09,"$4,107.38",11%
JELROL-T10081-3XL,DREAMS DONT DIE TEE,T-Shirt,U,3XL,56,7%,0,$50.09,"$2,805.04",7%
