APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
GAR-T2022-S,Octopus Garbage 2025 Tour T-Shirt,T-Shirt,U,S,20,13%,0,$42.40,$848.00,13%
GAR-T2022-M,Octopus Garbage 2025 Tour T-Shirt,T-Shirt,U,M,20,13%,0,$42.40,$848.00,13%
GAR-T2022-L,Octopus Garbage 2025 Tour T-Shirt,T-Shirt,U,L,42,28%,0,$42.40,"$1,780.80",28%
GAR-T2022-XL,Octopus Garbage 2025 Tour T-Shirt,T-Shirt,U,XL,44,29%,0,$42.40,"$1,865.60",29%
GAR-T2022-XXL,Octopus Garbage 2025 Tour T-Shirt,T-Shirt,U,2XL,26,17%,0,$42.40,"$1,102.40",17%
SUBTOTAL,Octopus Garbage 2025 Tour T-Shirt,T-Shirt,U,"",152,28%,0,$42.40,"$6,444.80",28%

GAR-T2021-S,Shirley Garbage 2025 Tour T-Shirt,T-Shirt,U,S,16,13%,0,$42.40,$678.40,13%
GAR-T2021-M,Shirley Garbage 2025 Tour T-Shirt,T-Shirt,U,M,24,20%,0,$42.40,"$1,017.60",20%
GAR-T2021-L,Shirley Garbage 2025 Tour T-Shirt,T-Shirt,U,L,34,28%,0,$42.40,"$1,441.60",28%
GAR-T2021-XL,Shirley Garbage 2025 Tour T-Shirt,T-Shirt,U,XL,31,25%,0,$42.40,"$1,314.40",25%
GAR-T2021-XXL,Shirley Garbage 2025 Tour T-Shirt,T-Shirt,U,2XL,17,14%,0,$42.40,$720.80,14%
SUBTOTAL,Shirley Garbage 2025 Tour T-Shirt,T-Shirt,U,"",122,22%,0,$42.40,"$5,172.80",23%

GAR-T2024-S,Shirley Lightning Face T-Shirt ,T-Shirt,U,S,11,18%,0,$42.40,$466.40,18%
GAR-T2024-M,Shirley Lightning Face T-Shirt ,T-Shirt,U,M,14,23%,0,$42.40,$593.60,23%
GAR-T2024-L,Shirley Lightning Face T-Shirt ,T-Shirt,U,L,16,27%,0,$42.40,$678.40,27%
GAR-T2024-XL,Shirley Lightning Face T-Shirt ,T-Shirt,U,XL,12,20%,0,$42.40,$508.80,20%
GAR-T2024-XXL,Shirley Lightning Face T-Shirt ,T-Shirt,U,2XL,7,12%,0,$42.40,$296.80,12%
SUBTOTAL,Shirley Lightning Face T-Shirt ,T-Shirt,U,"",60,11%,0,$42.40,"$2,544.00",11%

GAR-T2023-S,Screamin' Shirley Band Photo T-Shirt,T-Shirt,U,S,14,15%,0,$42.40,$593.60,15%
GAR-T2023-M,Screamin' Shirley Band Photo T-Shirt,T-Shirt,U,M,17,18%,0,$42.40,$720.80,18%
GAR-T2023-L,Screamin' Shirley Band Photo T-Shirt,T-Shirt,U,L,31,34%,0,$42.40,"$1,314.40",34%
GAR-T2023-XL,Screamin' Shirley Band Photo T-Shirt,T-Shirt,U,XL,18,20%,0,$42.40,$763.20,20%
GAR-T2023-XXL,Screamin' Shirley Band Photo T-Shirt,T-Shirt,U,2XL,12,13%,0,$42.40,$508.80,13%
SUBTOTAL,Screamin' Shirley Band Photo T-Shirt,T-Shirt,U,"",92,17%,0,$42.40,"$3,900.80",17%

GAR-HOOD1012-S,Garbage Band Photo 2025 Tour Hoodie,Pullover Hoodie,U,S,4,13%,0,$74.20,$296.80,13%
GAR-HOOD1012-M,Garbage Band Photo 2025 Tour Hoodie,Pullover Hoodie,U,M,5,16%,0,$74.20,$371.00,16%
GAR-HOOD1012-L,Garbage Band Photo 2025 Tour Hoodie,Pullover Hoodie,U,L,10,32%,0,$74.20,$742.00,32%
GAR-HOOD1012-XL,Garbage Band Photo 2025 Tour Hoodie,Pullover Hoodie,U,XL,5,16%,0,$74.20,$371.00,16%
GAR-HOOD1012-XXL,Garbage Band Photo 2025 Tour Hoodie,Pullover Hoodie,U,2XL,7,23%,0,$74.20,$519.40,23%
SUBTOTAL,Garbage Band Photo 2025 Tour Hoodie,Pullover Hoodie,U,"",31,6%,0,$74.20,"$2,300.20",10%

GAR-ACC1064,Octopus Hat,Hat,U,One-Size,11,100%,0,$37.10,$408.10,100%
SUBTOTAL,Octopus Hat,Hat,U,"",11,2%,0,$37.10,$408.10,2%

TOTAL APPAREL,"","","","",468,85%,0,"","$20,770.70",92%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
GAR-ACC1066,Garbage Band Photo Tote,Bag,"",,22,4%,0,$31.80,$699.60,3%
GAR-ACC1065,2025 North American Tour Poster ,Poster,"",,47,9%,0,$15.90,$747.30,3%

TOTAL OTHER,"","","","",69,13%,0,"","$1,446.90",6%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
GAR-VIN1008,Vinyl Let All That We Imagine Be The Light,Vinyl,"",,14,3%,0,$31.80,$445.20,2%

TOTAL MUSIC,"","","","",14,3%,0,"",$445.20,2%

GRAND TOTAL,"","","","",551,"",0,"","$22,662.80"
