APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-LS1016-S,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,S,27,9%,0,$56.94,"$1,537.45",9%
DEFTONES-LS1016-M,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,M,75,25%,0,$56.94,"$4,270.69",25%
DEFTONES-LS1016-L,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,L,117,39%,0,$56.94,"$6,662.28",39%
DEFTONES-LS1016-XL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,XL,50,17%,0,$56.94,"$2,847.13",17%
DEFTONES-LS1016-XXL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,2XL,34,11%,0,$56.94,"$1,936.05",11%
SUBTOTAL,"WHITE, ROSE LONGSLEEVE	",Long Sleeve Shirt,U,"",303,4%,0,$56.94,"$17,253.59",5%

DEFTONES-SHORTS1005-S,deftones snake shorts ,Shorts,U,S,0,0%,0,$0.00,$0.00,0%
DEFTONES-SHORTS1005-M,deftones snake shorts ,Shorts,U,M,0,0%,0,$0.00,$0.00,0%
DEFTONES-SHORTS1005-L,deftones snake shorts ,Shorts,U,L,0,0%,0,$0.00,$0.00,0%
DEFTONES-SHORTS1005-XL,deftones snake shorts ,Shorts,U,XL,0,0%,0,$0.00,$0.00,0%
DEFTONES-SHORTS1005-XXL,deftones snake shorts ,Shorts,U,2XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,deftones snake shorts ,Shorts,U,"",0,0%,0,$0.00,$0.00,0%

DEFTONES-HOOD1033-S,north america leg 2 tour hoodie,Pullover Hoodie,U,S,49,8%,0,$94.90,"$4,650.31",8%
DEFTONES-HOOD1033-M,north america leg 2 tour hoodie,Pullover Hoodie,U,M,159,26%,0,$94.90,"$15,089.78",26%
DEFTONES-HOOD1033-L,north america leg 2 tour hoodie,Pullover Hoodie,U,L,166,27%,0,$94.90,"$15,754.11",27%
DEFTONES-HOOD1033-XL,north america leg 2 tour hoodie,Pullover Hoodie,U,XL,153,25%,0,$94.90,"$14,520.35",25%
DEFTONES-HOOD1033-XXL,north america leg 2 tour hoodie,Pullover Hoodie,U,2XL,80,13%,0,$94.90,"$7,592.34",13%
SUBTOTAL,north america leg 2 tour hoodie,Pullover Hoodie,U,"",607,8%,0,$94.90,"$57,606.88",16%

DEFTONES-HOOD1032-S,"BLACK, WIRES HOODIE",Pullover Hoodie,U,S,10,13%,0,$94.90,$949.04,13%
DEFTONES-HOOD1032-M,"BLACK, WIRES HOODIE",Pullover Hoodie,U,M,19,25%,0,$94.90,"$1,803.18",25%
DEFTONES-HOOD1032-L,"BLACK, WIRES HOODIE",Pullover Hoodie,U,L,19,25%,0,$94.90,"$1,803.18",25%
DEFTONES-HOOD1032-XL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,XL,18,24%,0,$94.90,"$1,708.28",24%
DEFTONES-HOOD1032-XXL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,2XL,9,12%,0,$94.90,$854.14,12%
SUBTOTAL,"BLACK, WIRES HOODIE",Pullover Hoodie,U,"",75,1%,0,$94.90,"$7,117.82",2%

DEFTONES-HOOD1027-S,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,S,31,11%,0,$94.90,"$2,942.03",11%
DEFTONES-HOOD1027-M,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,M,77,26%,0,$94.90,"$7,307.63",26%
DEFTONES-HOOD1027-L,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,L,103,35%,0,$94.90,"$9,775.14",35%
DEFTONES-HOOD1027-XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,XL,58,20%,0,$94.90,"$5,504.45",20%
DEFTONES-HOOD1027-XXL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,2XL,24,8%,0,$94.90,"$2,277.70",8%
DEFTONES-HOOD1027-3XL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Graffiti Eyes Grape Ice Hoodie,Pullover Hoodie,U,"",293,4%,0,$94.90,"$27,806.95",8%

DEFTONES-HAT1003,DEFTONES black 2025 side rose hat,Hat,U,One-Size,215,100%,0,$41.76,"$8,977.94",100%
SUBTOTAL,DEFTONES black 2025 side rose hat,Hat,U,"",215,3%,0,$41.76,"$8,977.94",2%

TOTAL APPAREL,"","","","",6373,89%,1,"","$341,066.89",94%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-POSTER1027,Tour poster leg two silver deftones ,Poster,"",,319,4%,2,$37.96,"$12,109.78",3%
DEFTONES-ACC1046,Skulls & Roses Tote ,Bag,"",,103,1%,0,$30.37,"$3,128.04",1%
DEFTONES-POSTER1028,Tour poster leg two WHITE deftones 	,Poster,"",,0,0%,0,$0.00,$0.00,0%
DEFTONES-ACC1045,Skull & Roses Pin Set ,Pin,"",,131,2%,0,$18.98,"$2,486.49",1%
DEFTONES-ACC1047,2025 Tour Patch Set ,Patch,"",,121,2%,0,$15.18,"$1,837.35",1%

TOTAL OTHER,"","","","",674,9%,2,"","$19,561.66",5%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
DEFTONES-VIN1015,Private Music Clear Vinyl,Vinyl,"",,125,2%,0,$30.37,"$3,796.17",1%

TOTAL MUSIC,"","","","",125,2%,0,"","$3,796.17",1%

GRAND TOTAL,"","","","",7172,"",3,"","$364,424.73"
