APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
AIRS-ACC1006,KOALA MAGNET 24',Accessories,"",,8,4%,0,$5.00,$40.00,1%

TOTAL OTHER,"","","","",46,24%,0,"",$700.00,10%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total

TOTAL MUSIC,"","","","",0,0%,0,"",$0.00,0%

GRAND TOTAL,"","","","",195,"",3,"","$6,985.00"
