artistName,Genre,showDate,HolidayStatus,venue name,venue city,venue state,venue country,venue postalCode,merch category,productType,product size,attendance,product price,temperature_daily_mean,rain,snowfall,spotifyMonthlyListeners,Instagram,venue capacity,spotifyMissing
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,Balloon Arch Hoodie,Sweatshirt,L,0,75.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,Balloon Arch Hoodie,Sweatshirt,XL,0,75.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,Balloon Arch Hoodie,Sweatshirt,2XL,0,75.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,Balloon Arch Hoodie,Sweatshirt,3XL,0,75.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,S,0,150.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,M,0,150.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,L,0,150.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,XL,0,150.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,"LIGHT DENIM, BANNER PATCH JACKET",Jacket,2XL,0,150.0,15.0,0.0,0.0,9197653,347,0,0
Air Supply,Pop,2026-04-26,1,,Orlando,FL,United States,,Distressed Logo Tote,Bag,nan,0,30.0,15.0,0.0,0.0,9197653,347,0,0
