artistName,Genre,showDate,Show Day,Show Month,Day of Week Num,HolidayStatus,venue name,venue city,venue state,venue country,venue postalCode,merch category,productType,product size,attendance,product price,quantitySold,rain,snowfall,Instagram,spotifyMonthlyListeners,temperature_daily_mean,venue capacity
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Tee,T-Shirt,S,"1,880",$40.00,4,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Tee,T-Shirt,M,"1,880",$40.00,7,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Tee,T-Shirt,L,"1,880",$40.00,10,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Tee,T-Shirt,XL,"1,880",$40.00,19,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Tee,T-Shirt,2XL,"1,880",$40.00,11,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Tee,T-Shirt,3XL,"1,880",$40.00,12,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Tee,T-Shirt,S,"1,880",$40.00,6,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Tee,T-Shirt,M,"1,880",$40.00,10,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Tee,T-Shirt,L,"1,880",$40.00,12,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Tee,T-Shirt,XL,"1,880",$40.00,13,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Tee,T-Shirt,2XL,"1,880",$40.00,11,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Tee,T-Shirt,3XL,"1,880",$40.00,5,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Est. 1975 Guitar T-Shirt,T-Shirt,S,"1,880",$40.00,1,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Est. 1975 Guitar T-Shirt,T-Shirt,M,"1,880",$40.00,8,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Est. 1975 Guitar T-Shirt,T-Shirt,L,"1,880",$40.00,11,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Est. 1975 Guitar T-Shirt,T-Shirt,XL,"1,880",$40.00,16,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Est. 1975 Guitar T-Shirt,T-Shirt,2XL,"1,880",$40.00,10,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Est. 1975 Guitar T-Shirt,T-Shirt,3XL,"1,880",$40.00,3,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Women's V-Neck T-Shirt,T-Shirt,S,"1,880",$0.00,0,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Women's V-Neck T-Shirt,T-Shirt,M,"1,880",$40.00,4,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Women's V-Neck T-Shirt,T-Shirt,L,"1,880",$40.00,4,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Women's V-Neck T-Shirt,T-Shirt,XL,"1,880",$40.00,5,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Women's V-Neck T-Shirt,T-Shirt,2XL,"1,880",$40.00,9,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Hoodie,Sweatshirt,S,"1,880",$75.00,2,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Hoodie,Sweatshirt,M,"1,880",$75.00,3,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Hoodie,Sweatshirt,L,"1,880",$75.00,5,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Hoodie,Sweatshirt,XL,"1,880",$75.00,1,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Hoodie,Sweatshirt,2XL,"1,880",$75.00,4,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Balloon Arch Hoodie,Sweatshirt,3XL,"1,880",$75.00,3,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,50th Anniversary Denim Jacket,Jacket,S,"1,880",$150.00,6,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,50th Anniversary Denim Jacket,Jacket,M,"1,880",$150.00,3,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,50th Anniversary Denim Jacket,Jacket,L,"1,880",$150.00,3,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,50th Anniversary Denim Jacket,Jacket,XL,"1,880",$150.00,5,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,50th Anniversary Denim Jacket,Jacket,2XL,"1,880",$150.00,1,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Distressed Logo Tote,Bag,One-Size,"1,880",$30.00,10,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Jazzy Balloon Magnet,Magnet,One-Size,"1,880",$10.00,25,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Red Logo Lanyards '24,Lanyard,One-Size,"1,880",$10.00,10,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Logo Bandana 24',Bandana,One-Size,"1,880",$20.00,11,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,Red Koala Tumbler 24',Accessories,One-Size,"1,880",$0.00,0,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-04,4,4,5,0,Mystic Lake Casino,Prior Lake,MN,United States,55372,KOALA MAGNET 24',Accessories,One-Size,"1,880",$5.00,9,0.2,0.0,347,9197653,3.7687502,"2,100"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Tee,T-Shirt,S,"1,491",$40.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Tee,T-Shirt,M,"1,491",$40.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Tee,T-Shirt,L,"1,491",$40.00,15,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Tee,T-Shirt,XL,"1,491",$40.00,11,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Tee,T-Shirt,2XL,"1,491",$40.00,7,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Tee,T-Shirt,3XL,"1,491",$0.00,0,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Tee,T-Shirt,S,"1,491",$40.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Tee,T-Shirt,M,"1,491",$40.00,4,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Tee,T-Shirt,L,"1,491",$40.00,9,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Tee,T-Shirt,XL,"1,491",$40.00,11,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Tee,T-Shirt,2XL,"1,491",$40.00,8,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Tee,T-Shirt,3XL,"1,491",$40.00,7,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Est. 1975 Guitar T-Shirt,T-Shirt,S,"1,491",$40.00,1,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Est. 1975 Guitar T-Shirt,T-Shirt,M,"1,491",$40.00,12,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Est. 1975 Guitar T-Shirt,T-Shirt,L,"1,491",$40.00,7,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Est. 1975 Guitar T-Shirt,T-Shirt,XL,"1,491",$40.00,12,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Est. 1975 Guitar T-Shirt,T-Shirt,2XL,"1,491",$40.00,4,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Est. 1975 Guitar T-Shirt,T-Shirt,3XL,"1,491",$40.00,6,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Women's V-Neck T-Shirt,T-Shirt,S,"1,491",$40.00,4,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Women's V-Neck T-Shirt,T-Shirt,M,"1,491",$40.00,8,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Women's V-Neck T-Shirt,T-Shirt,L,"1,491",$40.00,3,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Women's V-Neck T-Shirt,T-Shirt,XL,"1,491",$40.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Women's V-Neck T-Shirt,T-Shirt,2XL,"1,491",$40.00,7,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Hoodie,Sweatshirt,S,"1,491",$75.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Hoodie,Sweatshirt,M,"1,491",$75.00,3,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Hoodie,Sweatshirt,L,"1,491",$75.00,5,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Hoodie,Sweatshirt,XL,"1,491",$75.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Hoodie,Sweatshirt,2XL,"1,491",$75.00,1,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Balloon Arch Hoodie,Sweatshirt,3XL,"1,491",$75.00,3,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,50th Anniversary Denim Jacket,Jacket,S,"1,491",$0.00,0,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,50th Anniversary Denim Jacket,Jacket,M,"1,491",$150.00,5,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,50th Anniversary Denim Jacket,Jacket,L,"1,491",$150.00,3,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,50th Anniversary Denim Jacket,Jacket,XL,"1,491",$150.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,50th Anniversary Denim Jacket,Jacket,2XL,"1,491",$0.00,0,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Distressed Logo Tote,Bag,One-Size,"1,491",$30.00,10,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Jazzy Balloon Magnet,Magnet,One-Size,"1,491",$10.00,23,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Red Logo Lanyards '24,Lanyard,One-Size,"1,491",$10.00,5,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,Logo Bandana 24',Bandana,One-Size,"1,491",$20.00,5,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-05,5,4,6,0,Hard Rock Casino Rockford,Rockford,IL,United States,61107,KOALA MAGNET 24',Accessories,One-Size,"1,491",$5.00,2,0.8,0.0,347,9197653,6.4229164,"1,491"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Tee,T-Shirt,S,946,$40.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Tee,T-Shirt,M,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Tee,T-Shirt,L,946,$40.00 ,6,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Tee,T-Shirt,XL,946,$40.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Tee,T-Shirt,2XL,946,$40.00 ,2,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Tee,T-Shirt,3XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Tee,T-Shirt,S,946,$40.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Tee,T-Shirt,M,946,$40.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Tee,T-Shirt,L,946,$40.00 ,6,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Tee,T-Shirt,XL,946,$40.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Tee,T-Shirt,2XL,946,$40.00 ,4,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Tee,T-Shirt,3XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Est. 1975 Guitar T-Shirt,T-Shirt,S,946,$40.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Est. 1975 Guitar T-Shirt,T-Shirt,M,946,$40.00 ,5,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Est. 1975 Guitar T-Shirt,T-Shirt,L,946,$40.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Est. 1975 Guitar T-Shirt,T-Shirt,XL,946,$40.00 ,5,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Est. 1975 Guitar T-Shirt,T-Shirt,2XL,946,$40.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Est. 1975 Guitar T-Shirt,T-Shirt,3XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Women's V-Neck T-Shirt,T-Shirt,S,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Women's V-Neck T-Shirt,T-Shirt,M,946,$40.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Women's V-Neck T-Shirt,T-Shirt,L,946,$40.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Women's V-Neck T-Shirt,T-Shirt,XL,946,$40.00 ,4,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Women's V-Neck T-Shirt,T-Shirt,2XL,946,$40.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Hoodie,Sweatshirt,S,946,$75.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Hoodie,Sweatshirt,M,946,$75.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Hoodie,Sweatshirt,L,946,$75.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Hoodie,Sweatshirt,XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Hoodie,Sweatshirt,2XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Balloon Arch Hoodie,Sweatshirt,3XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,50th Anniversary Denim Jacket,Jacket,S,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,50th Anniversary Denim Jacket,Jacket,M,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,50th Anniversary Denim Jacket,Jacket,L,946,$150.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,50th Anniversary Denim Jacket,Jacket,XL,946,$150.00 ,3,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,50th Anniversary Denim Jacket,Jacket,2XL,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Distressed Logo Tote,Bag,One-Size,946,$30.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Jazzy Balloon Magnet,Magnet,One-Size,946,$10.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Red Logo Lanyards '24,Lanyard,One-Size,946,$10.00 ,1,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,Logo Bandana 24',Bandana,One-Size,946,$20.00 ,2,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-10,10,4,4,0,Sunrise Theatre,Fort Pierce,FL,United States,34950,KOALA MAGNET 24',Accessories,One-Size,946,$0.00 ,0,0.2,0.0,347,9197653,21.666666,"1,214"
Air Supply,Pop,2025-04-11,11,4,5,0,The Florida Theatre,Jacksonville,FL,United States,32205,Balloon Arch Tee,T-Shirt,S,"1,164",$40.00,6,1.3000001,0.0,347,9197653,20.118752,"1,900"
Air Supply,Pop,2025-04-11,11,4,5,0,The Florida Theatre,Jacksonville,FL,United States,32205,Balloon Arch Tee,T-Shirt,M,"1,164",$40.00,18,1.3000001,0.0,347,9197653,20.118752,"1,900"
Air Supply,Pop,2025-04-11,11,4,5,0,The Florida Theatre,Jacksonville,FL,United States,32205,Balloon Arch Tee,T-Shirt,L,"1,164",$40.00,9,1.3000001,0.0,347,9197653,20.118752,"1,900"
Air Supply,Pop,2025-04-11,11,4,5,0,The Florida Theatre,Jacksonville,FL,United States,32205,Balloon Arch Tee,T-Shirt,XL,"1,164",$40.00,3,1.3000001,0.0,347,9197653,20.118752,"1,900"
